,name,Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1891,Chet Walker,1967-68,27.0,PHI,NBA,SF,82.0,,32.0,6.6,14.3,0.46,,,,,,,,4.7,6.5,0.726,,,7.4,1.9,,,,3.1,17.9
1892,Chet Walker,1968-69,28.0,PHI,NBA,SF,82.0,,33.6,6.8,14.0,0.484,,,,,,,,4.5,5.6,0.804,,,7.8,1.8,,,,3.0,18.0
1893,Chet Walker,1969-70,29.0,CHI,NBA,SF,78.0,,34.9,7.6,16.0,0.47700000000000004,,,,,,,,6.2,7.3,0.85,,,7.7,2.5,,,,2.6,21.5
1894,Chet Walker,1970-71,30.0,CHI,NBA,SF,81.0,,36.1,8.0,17.3,0.465,,,,,,,,5.9,6.9,0.8590000000000001,,,7.3,2.2,,,,2.3,22.0
1895,Chet Walker,1971-72,31.0,CHI,NBA,SF,78.0,,33.2,7.9,15.7,0.505,,,,,,,,6.2,7.3,0.847,,,6.1,2.3,,,,2.2,22.0
1896,Chet Walker,1972-73,32.0,CHI,NBA,SF,79.0,,31.1,7.6,15.8,0.478,,,,,,,,4.8,5.7,0.8320000000000001,,,5.0,2.3,,,,2.1,19.9
1897,Chet Walker,1973-74,33.0,CHI,NBA,SF,82.0,,32.5,7.0,14.4,0.486,,,,,,,,5.4,6.1,0.875,1.6,3.4,5.0,2.4,0.8,0.0,,2.5,19.3
1898,Chet Walker,1974-75,34.0,CHI,NBA,SF,76.0,,32.3,6.9,14.2,0.48700000000000004,,,,,,,,5.4,6.3,0.86,1.5,4.2,5.7,2.2,0.6,0.1,,2.4,19.2
1899,Bill Walton,1974-75,22.0,POR,NBA,C,35.0,,32.9,5.1,9.9,0.513,,,,5.1,9.9,0.513,0.513,2.7,3.9,0.6859999999999999,2.6,10.0,12.6,4.8,0.8,2.7,,3.3,12.8
1900,Bill Walton,1975-76,23.0,POR,NBA,C,51.0,,33.1,6.8,14.4,0.47100000000000003,,,,6.8,14.4,0.47100000000000003,0.47100000000000003,2.6,4.5,0.583,2.6,10.8,13.4,4.3,1.0,1.6,,2.8,16.1
1901,Bill Walton,1976-77,24.0,POR,NBA,C,65.0,,34.8,7.6,14.3,0.528,,,,7.6,14.3,0.528,0.528,3.5,5.0,0.6970000000000001,3.2,11.1,14.4,3.8,1.0,3.2,,2.7,18.6
1902,Bill Walton,1977-78,25.0,POR,NBA,C,58.0,,33.3,7.9,15.2,0.522,,,,7.9,15.2,0.522,0.522,3.1,4.2,0.72,2.0,11.2,13.2,5.0,1.0,2.5,3.6,2.5,18.9
1903,Bill Walton,1978-79,26.0,Did Not Play (injury—foot),Did Not Play (injury—foot),Did Not Play (injury—foot),,,,,,,,,,,,,,,,,,,,,,,,,
1904,Bill Walton,1979-80,27.0,SDC,NBA,C,14.0,,24.1,5.8,11.5,0.503,0.0,0.0,,5.8,11.5,0.503,0.503,2.3,3.9,0.593,2.0,7.0,9.0,2.4,0.6,2.7,2.6,2.6,13.9
1905,Bill Walton,1980-81,28.0,Did Not Play (injury—foot),Did Not Play (injury—foot),Did Not Play (injury—foot),,,,,,,,,,,,,,,,,,,,,,,,,
1906,Bill Walton,1981-82,29.0,Did Not Play (injury—foot),Did Not Play (injury—foot),Did Not Play (injury—foot),,,,,,,,,,,,,,,,,,,,,,,,,
1907,Bill Walton,1982-83,30.0,SDC,NBA,C,33.0,32.0,33.3,6.1,11.5,0.528,0.0,0.0,,6.1,11.5,0.528,0.528,2.0,3.5,0.556,2.3,7.5,9.8,3.6,1.0,3.6,3.2,3.4,14.1
1908,Bill Walton,1983-84,31.0,SDC,NBA,C,55.0,46.0,26.8,5.2,9.4,0.556,0.0,0.0,0.0,5.2,9.4,0.5579999999999999,0.556,1.7,2.8,0.597,2.4,6.3,8.7,3.3,0.8,1.6,3.2,2.8,12.1
1909,Bill Walton,1984-85,32.0,LAC,NBA,C,67.0,37.0,24.6,4.0,7.7,0.521,0.0,0.0,0.0,4.0,7.7,0.523,0.521,2.1,3.0,0.68,2.5,6.4,9.0,2.3,0.7,2.1,2.6,2.7,10.1
1910,Bill Walton,1985-86,33.0,BOS,NBA,C,80.0,2.0,19.3,2.9,5.1,0.562,0.0,0.0,,2.9,5.1,0.562,0.562,1.8,2.5,0.713,1.7,5.1,6.8,2.1,0.5,1.3,1.9,2.6,7.6
1911,Bill Walton,1986-87,34.0,BOS,NBA,C,10.0,0.0,11.2,1.0,2.6,0.385,0.0,0.0,,1.0,2.6,0.385,0.385,0.8,1.5,0.5329999999999999,1.1,2.0,3.1,0.9,0.1,1.0,1.5,2.3,2.8
1912,Bill Walton,1987-88,35.0,Did Not Play (injury—foot),Did Not Play (injury—foot),Did Not Play (injury—foot),,,,,,,,,,,,,,,,,,,,,,,,,
1913,Bobby Wanzer,1951-52,30.0,ROC,NBA,SG,66.0,,37.8,5.0,11.7,0.425,,,,,,,,5.7,6.3,0.904,,,5.0,4.0,,,,3.0,15.7
1914,Bobby Wanzer,1952-53,31.0,ROC,NBA,SG,70.0,,36.8,4.5,12.4,0.36700000000000005,,,,,,,,5.5,6.8,0.812,,,5.0,3.6,,,,2.9,14.6
1915,Bobby Wanzer,1953-54,32.0,ROC,NBA,SG,72.0,,35.3,4.5,11.6,0.386,,,,,,,,4.4,5.9,0.7340000000000001,,,5.4,3.5,,,,2.4,13.3
1916,Bobby Wanzer,1954-55,33.0,ROC,NBA,SG,72.0,,33.0,4.5,11.4,0.395,,,,,,,,4.1,5.2,0.7859999999999999,,,5.2,3.4,,,,2.3,13.1
1917,Bobby Wanzer,1955-56,34.0,ROC,NBA,PG,72.0,,27.5,3.4,9.0,0.376,,,,,,,,3.6,5.0,0.7190000000000001,,,3.8,3.1,,,,2.1,10.4
1918,Bobby Wanzer,1956-57,35.0,ROC,NBA,SG,21.0,,7.6,1.1,2.3,0.469,,,,,,,,1.7,2.2,0.7829999999999999,,,1.2,0.4,,,,1.0,3.9
1919,Jerry West,1960-61,22.0,LAL,NBA,PG,79.0,,35.4,6.7,16.0,0.419,,,,,,,,4.2,6.3,0.6659999999999999,,,7.7,4.2,,,,2.7,17.6
1920,Jerry West,1961-62,23.0,LAL,NBA,PG,75.0,,41.2,10.7,23.9,0.445,,,,,,,,9.5,12.3,0.769,,,7.9,5.4,,,,2.3,30.8
1921,Jerry West,1962-63,24.0,LAL,NBA,PG,55.0,,39.3,10.2,22.1,0.461,,,,,,,,6.7,8.7,0.778,,,7.0,5.6,,,,2.7,27.1
1922,Jerry West,1963-64,25.0,LAL,NBA,PG,72.0,,40.4,10.3,21.2,0.484,,,,,,,,8.1,9.8,0.8320000000000001,,,6.0,5.6,,,,2.8,28.7
1923,Jerry West,1964-65,26.0,LAL,NBA,PG,74.0,,41.4,11.1,22.4,0.49700000000000005,,,,,,,,8.8,10.7,0.821,,,6.0,4.9,,,,3.0,31.0
1924,Jerry West,1965-66,27.0,LAL,NBA,PG,79.0,,40.7,10.4,21.9,0.473,,,,,,,,10.6,12.4,0.86,,,7.1,6.1,,,,3.1,31.3
1925,Jerry West,1966-67,28.0,LAL,NBA,PG,66.0,,40.5,9.8,21.0,0.46399999999999997,,,,,,,,9.1,10.4,0.878,,,5.9,6.8,,,,2.4,28.7
1926,Jerry West,1967-68,29.0,LAL,NBA,SG,51.0,,37.6,9.3,18.2,0.514,,,,,,,,7.7,9.5,0.8109999999999999,,,5.8,6.1,,,,3.0,26.3
1927,Jerry West,1968-69,30.0,LAL,NBA,SG,61.0,,39.2,8.9,19.0,0.47100000000000003,,,,,,,,8.0,9.8,0.821,,,4.3,6.9,,,,2.6,25.9
1928,Jerry West,1969-70,31.0,LAL,NBA,PG,74.0,,42.0,11.2,22.6,0.49700000000000005,,,,,,,,8.7,10.6,0.8240000000000001,,,4.6,7.5,,,,2.2,31.2
1929,Jerry West,1970-71,32.0,LAL,NBA,PG,69.0,,41.2,9.7,19.6,0.494,,,,,,,,7.6,9.1,0.8320000000000001,,,4.6,9.5,,,,2.6,26.9
1930,Jerry West,1971-72,33.0,LAL,NBA,PG,77.0,,38.6,9.5,20.0,0.47700000000000004,,,,,,,,6.7,8.2,0.8140000000000001,,,4.2,9.7,,,,2.7,25.8
1931,Jerry West,1972-73,34.0,LAL,NBA,PG,69.0,,35.7,9.0,18.7,0.479,,,,,,,,4.9,6.1,0.805,,,4.2,8.8,,,,2.0,22.8
1932,Jerry West,1973-74,35.0,LAL,NBA,PG,31.0,,31.2,7.5,16.7,0.447,,,,,,,,5.3,6.4,0.833,1.0,2.8,3.7,6.6,2.6,0.7,,2.6,20.3
1933,Paul Westphal,1972-73,22.0,BOS,NBA,SG,60.0,,8.0,1.5,3.5,0.42,,,,1.5,3.5,0.42,0.42,1.1,1.4,0.779,,,1.1,1.2,,,,1.5,4.1
1934,Paul Westphal,1973-74,23.0,BOS,NBA,SG,82.0,,14.2,2.9,5.8,0.501,,,,2.9,5.8,0.501,0.501,1.4,1.9,0.732,0.6,1.1,1.7,2.1,0.5,0.4,,2.1,7.2
1935,Paul Westphal,1974-75,24.0,BOS,NBA,SG,82.0,,19.3,4.2,8.2,0.51,,,,4.2,8.2,0.51,0.51,1.5,1.9,0.763,0.5,1.5,2.0,2.9,1.0,0.4,,2.3,9.8
1936,Paul Westphal,1975-76,25.0,PHO,NBA,PG,82.0,,36.1,8.0,16.2,0.494,,,,8.0,16.2,0.494,0.494,4.5,5.4,0.83,0.9,2.3,3.2,5.4,2.6,0.5,,2.7,20.5
1937,Paul Westphal,1976-77,26.0,PHO,NBA,PG,81.0,,32.1,8.4,16.3,0.518,,,,8.4,16.3,0.518,0.518,4.5,5.4,0.825,0.7,1.6,2.3,5.7,1.7,0.3,,2.1,21.3
1938,Paul Westphal,1977-78,27.0,PHO,NBA,SG,80.0,,31.0,10.1,19.6,0.516,,,,10.1,19.6,0.516,0.516,5.0,6.1,0.813,0.5,1.5,2.1,5.5,1.7,0.4,3.5,2.0,25.2
1939,Paul Westphal,1978-79,28.0,PHO,NBA,SG,81.0,,32.6,9.9,18.5,0.535,,,,9.9,18.5,0.535,0.535,4.2,5.0,0.8370000000000001,0.4,1.5,2.0,6.5,1.4,0.3,2.9,2.0,24.0
1940,Paul Westphal,1979-80,29.0,PHO,NBA,SG,82.0,,32.5,8.4,16.1,0.525,0.3,1.1,0.28,8.1,14.9,0.544,0.535,4.7,5.4,0.862,0.6,1.7,2.3,5.1,1.5,0.4,2.5,2.0,21.9
1941,Paul Westphal,1980-81,30.0,SEA,NBA,SG,36.0,,29.9,6.1,13.9,0.442,0.2,0.7,0.24,6.0,13.2,0.45299999999999996,0.44799999999999995,4.3,5.1,0.8320000000000001,0.3,1.6,1.9,4.1,1.3,0.4,2.2,1.9,16.7
1942,Paul Westphal,1981-82,31.0,NYK,NBA,SG,18.0,12.0,25.1,4.8,10.8,0.44299999999999995,0.1,0.4,0.25,4.7,10.3,0.452,0.44799999999999995,2.0,2.6,0.7659999999999999,0.5,0.7,1.2,5.6,1.1,0.4,2.6,3.4,11.7
1943,Paul Westphal,1982-83,32.0,NYK,NBA,SG,80.0,59.0,24.7,4.0,8.7,0.45899999999999996,0.2,0.6,0.292,3.8,8.1,0.47100000000000003,0.469,1.9,2.3,0.804,0.2,1.2,1.4,5.5,1.1,0.2,2.5,2.3,10.0
1944,Paul Westphal,1983-84,33.0,PHO,NBA,SG,59.0,2.0,14.7,2.4,5.3,0.46,0.1,0.4,0.26899999999999996,2.3,4.9,0.47700000000000004,0.47100000000000003,2.0,2.4,0.8240000000000001,0.1,0.6,0.7,2.5,0.7,0.1,1.3,1.2,7.0
1945,Jo Jo White,1969-70,23.0,BOS,NBA,PG,60.0,,22.1,5.2,11.4,0.452,,,,5.2,11.4,0.452,0.452,1.9,2.3,0.8220000000000001,,,2.8,2.4,,,,2.2,12.2
1946,Jo Jo White,1970-71,24.0,BOS,NBA,PG,75.0,,37.2,9.2,19.9,0.46399999999999997,,,,9.2,19.9,0.46399999999999997,0.46399999999999997,2.9,3.6,0.799,,,5.0,4.8,,,,3.4,21.3
1947,Jo Jo White,1971-72,25.0,BOS,NBA,PG,79.0,,41.3,9.7,22.6,0.431,,,,9.7,22.6,0.431,0.431,3.6,4.3,0.831,,,5.6,5.3,,,,2.9,23.1
1948,Jo Jo White,1972-73,26.0,BOS,NBA,PG,82.0,,39.6,8.7,20.3,0.431,,,,8.7,20.3,0.431,0.431,2.2,2.8,0.7809999999999999,,,5.0,6.1,,,,2.3,19.7
1949,Jo Jo White,1973-74,27.0,BOS,NBA,PG,82.0,,39.5,7.9,17.6,0.449,,,,7.9,17.6,0.449,0.449,2.3,2.8,0.8370000000000001,1.2,3.1,4.3,5.5,1.3,0.3,,2.3,18.1
1950,Jo Jo White,1974-75,28.0,BOS,NBA,PG,82.0,,39.3,8.0,17.6,0.457,,,,8.0,17.6,0.457,0.457,2.3,2.7,0.8340000000000001,1.0,2.8,3.8,5.6,1.6,0.2,,2.5,18.3
1951,Jo Jo White,1975-76,29.0,BOS,NBA,PG,82.0,,39.7,8.2,18.2,0.449,,,,8.2,18.2,0.449,0.449,2.6,3.1,0.838,0.7,3.1,3.8,5.4,1.3,0.2,,2.2,18.9
1952,Jo Jo White,1976-77,30.0,BOS,NBA,PG,82.0,,40.6,7.8,18.1,0.429,,,,7.8,18.1,0.429,0.429,4.1,4.7,0.8690000000000001,1.1,3.6,4.7,6.0,1.4,0.3,,2.4,19.6
1953,Jo Jo White,1977-78,31.0,BOS,NBA,PG,46.0,,35.7,6.3,15.0,0.419,,,,6.3,15.0,0.419,0.419,2.2,2.6,0.858,1.2,2.8,3.9,4.5,1.1,0.2,2.5,2.4,14.8
1954,Jo Jo White,1978-79,32.0,TOT,NBA,PG,76.0,,30.8,5.3,12.0,0.444,,,,5.3,12.0,0.444,0.444,1.8,2.1,0.88,0.6,2.1,2.6,4.6,1.1,0.1,2.8,2.3,12.5
1955,Jo Jo White,1978-79,32.0,BOS,NBA,PG,47.0,,31.0,5.4,12.7,0.428,,,,5.4,12.7,0.428,0.428,1.7,1.9,0.888,0.5,2.3,2.7,4.6,1.1,0.1,3.0,2.1,12.5
1956,Jo Jo White,1978-79,32.0,GSW,NBA,PG,29.0,,30.4,5.1,10.8,0.475,,,,5.1,10.8,0.475,0.475,2.1,2.4,0.87,0.7,1.8,2.5,4.6,0.9,0.1,2.4,2.5,12.3
1957,Jo Jo White,1979-80,33.0,GSW,NBA,PG,78.0,,26.3,4.3,9.1,0.47600000000000003,0.0,0.1,0.16699999999999998,4.3,9.0,0.479,0.47700000000000004,1.2,1.5,0.851,0.5,1.8,2.3,3.1,1.1,0.2,2.0,2.4,9.9
1958,Jo Jo White,1980-81,34.0,KCK,NBA,PG,13.0,,18.2,2.8,6.3,0.439,0.0,0.0,,2.8,6.3,0.439,0.439,0.8,1.4,0.611,0.2,1.4,1.6,2.8,0.8,0.1,1.4,1.6,6.4
1959,Lenny Wilkens,1960-61,23.0,STL,NBA,PG,75.0,,25.3,4.4,10.4,0.425,,,,,,,,2.9,4.0,0.713,,,4.5,2.8,,,,2.9,11.7
1960,Lenny Wilkens,1961-62,24.0,STL,NBA,PG,20.0,,43.5,7.0,18.2,0.385,,,,,,,,4.2,5.5,0.764,,,6.6,5.8,,,,3.2,18.2
1961,Lenny Wilkens,1962-63,25.0,STL,NBA,PG,75.0,,34.3,4.4,11.1,0.39899999999999997,,,,,,,,3.0,4.3,0.696,,,5.4,5.1,,,,3.4,11.8
1962,Lenny Wilkens,1963-64,26.0,STL,NBA,PG,78.0,,32.4,4.3,10.4,0.413,,,,,,,,3.5,4.7,0.74,,,4.3,4.6,,,,3.7,12.0
1963,Lenny Wilkens,1964-65,27.0,STL,NBA,PG,78.0,,36.6,5.6,13.4,0.414,,,,,,,,5.3,7.2,0.746,,,4.7,5.5,,,,3.6,16.5
1964,Lenny Wilkens,1965-66,28.0,STL,NBA,PG,69.0,,39.0,6.0,13.8,0.431,,,,,,,,6.1,7.7,0.7929999999999999,,,4.7,6.2,,,,3.6,18.0
1965,Lenny Wilkens,1966-67,29.0,STL,NBA,PG,78.0,,38.1,5.7,13.3,0.43200000000000005,,,,,,,,5.9,7.5,0.787,,,5.3,5.7,,,,3.6,17.4
1966,Lenny Wilkens,1967-68,30.0,STL,NBA,PG,82.0,,38.6,6.7,15.2,0.43799999999999994,,,,,,,,6.7,8.7,0.768,,,5.3,8.3,,,,3.1,20.0
1967,Lenny Wilkens,1968-69,31.0,SEA,NBA,PG,82.0,,42.2,7.9,17.8,0.44,,,,,,,,6.7,8.7,0.77,,,6.2,8.2,,,,3.6,22.4
1968,Lenny Wilkens,1969-70,32.0,SEA,NBA,PG,75.0,,37.4,6.0,14.2,0.42,,,,,,,,5.8,7.4,0.7879999999999999,,,5.0,9.1,,,,2.8,17.8
1969,Lenny Wilkens,1970-71,33.0,SEA,NBA,PG,71.0,,37.2,6.6,15.8,0.419,,,,,,,,6.5,8.1,0.8029999999999999,,,4.5,9.2,,,,2.8,19.8
1970,Lenny Wilkens,1971-72,34.0,SEA,NBA,PG,80.0,,37.4,6.0,12.8,0.466,,,,,,,,6.0,7.8,0.774,,,4.2,9.6,,,,2.6,18.0
1971,Lenny Wilkens,1972-73,35.0,CLE,NBA,PG,75.0,,39.6,7.6,17.0,0.449,,,,,,,,5.3,6.3,0.828,,,4.6,8.4,,,,2.9,20.5
1972,Lenny Wilkens,1973-74,36.0,CLE,NBA,PG,74.0,,33.6,6.2,13.4,0.465,,,,,,,,3.9,4.9,0.8009999999999999,1.1,2.7,3.7,7.1,1.3,0.2,,2.2,16.4
1973,Lenny Wilkens,1974-75,37.0,POR,NBA,PG,65.0,,17.9,2.1,4.7,0.439,,,,,,,,2.3,3.0,0.768,0.6,1.3,1.8,3.6,1.2,0.1,,1.5,6.5
1974,Jamaal Wilkes,1974-75,21.0,GSW,NBA,SF,82.0,,30.7,6.1,13.8,0.442,,,,6.1,13.8,0.442,0.442,2.0,2.7,0.7340000000000001,2.5,5.7,8.2,2.2,1.3,0.3,,2.7,14.2
1975,Jamaal Wilkes,1975-76,22.0,GSW,NBA,SF,82.0,,33.1,7.5,16.3,0.46299999999999997,,,,7.5,16.3,0.46299999999999997,0.46299999999999997,2.8,3.6,0.772,2.4,6.4,8.8,2.0,1.2,0.4,,2.7,17.8
1976,Jamaal Wilkes,1976-77,23.0,GSW,NBA,PF,76.0,,33.9,7.2,15.1,0.478,,,,7.2,15.1,0.478,0.478,3.3,4.1,0.797,2.0,5.6,7.6,2.8,1.7,0.2,,2.9,17.7
1977,Jamaal Wilkes,1977-78,24.0,LAL,NBA,SF,51.0,,29.2,5.4,12.4,0.44,,,,5.4,12.4,0.44,0.44,2.1,2.9,0.716,2.2,5.2,7.5,3.6,1.5,0.4,2.1,3.2,12.9
1978,Jamaal Wilkes,1978-79,25.0,LAL,NBA,SF,82.0,,35.5,7.6,15.1,0.504,,,,7.6,15.1,0.504,0.504,3.3,4.4,0.7509999999999999,2.0,5.4,7.4,2.8,1.6,0.3,2.7,3.4,18.6
1979,Jamaal Wilkes,1979-80,26.0,LAL,NBA,SF,82.0,,37.9,8.9,16.6,0.535,0.0,0.2,0.17600000000000002,8.8,16.4,0.539,0.536,2.3,2.9,0.8079999999999999,2.1,4.3,6.4,3.0,1.6,0.3,1.9,2.7,20.0
1980,Jamaal Wilkes,1980-81,27.0,LAL,NBA,SF,81.0,,37.4,9.7,18.5,0.526,0.0,0.2,0.077,9.7,18.3,0.53,0.526,3.1,4.1,0.758,1.8,3.6,5.4,2.9,1.5,0.4,2.6,2.8,22.6
1981,Jamaal Wilkes,1981-82,28.0,LAL,NBA,SF,82.0,82.0,35.4,9.1,17.3,0.525,0.0,0.0,0.0,9.1,17.2,0.527,0.525,3.0,4.1,0.732,1.9,2.9,4.8,1.7,1.1,0.3,2.0,2.9,21.1
1982,Jamaal Wilkes,1982-83,29.0,LAL,NBA,SF,80.0,80.0,31.9,8.6,16.1,0.53,0.0,0.1,0.0,8.6,16.1,0.5329999999999999,0.53,2.5,3.4,0.757,1.8,2.5,4.3,2.3,0.8,0.2,1.9,2.8,19.6
1983,Jamaal Wilkes,1983-84,30.0,LAL,NBA,SF,75.0,74.0,33.4,7.2,14.1,0.514,0.0,0.1,0.25,7.2,14.0,0.516,0.515,2.8,3.7,0.743,1.7,2.8,4.5,2.9,1.0,0.5,1.8,2.7,17.3
1984,Jamaal Wilkes,1984-85,31.0,LAL,NBA,SF,42.0,8.0,18.1,3.5,7.2,0.488,0.0,0.0,0.0,3.5,7.2,0.49,0.488,1.2,1.6,0.773,0.8,1.4,2.2,1.0,0.5,0.1,1.2,1.5,8.3
1985,Jamaal Wilkes,1985-86,32.0,LAC,NBA,SF,13.0,1.0,15.0,2.0,5.0,0.4,0.1,0.2,0.33299999999999996,1.9,4.8,0.40299999999999997,0.408,1.7,2.1,0.815,1.0,1.2,2.2,1.2,0.5,0.2,1.2,1.5,5.8
1986,Dominique Wilkins,1982-83,23.0,ATL,NBA,SF,82.0,82.0,32.9,7.3,14.9,0.493,0.0,0.1,0.182,7.3,14.7,0.495,0.493,2.8,4.1,0.682,2.8,3.1,5.8,1.6,1.0,0.8,2.2,2.6,17.5
1987,Dominique Wilkins,1983-84,24.0,ATL,NBA,SF,81.0,81.0,36.6,8.4,17.6,0.479,0.0,0.1,0.0,8.4,17.5,0.48200000000000004,0.479,4.7,6.1,0.77,3.1,4.0,7.2,1.6,1.4,1.1,2.7,2.4,21.6
1988,Dominique Wilkins,1984-85,25.0,ATL,NBA,SF,81.0,81.0,37.3,10.5,23.3,0.451,0.3,1.0,0.309,10.2,22.3,0.457,0.45799999999999996,6.0,7.4,0.8059999999999999,2.8,4.1,6.9,2.5,1.7,0.7,2.8,2.1,27.4
1989,Dominique Wilkins,1985-86,26.0,ATL,NBA,SF,78.0,78.0,39.1,11.4,24.3,0.46799999999999997,0.2,0.9,0.18600000000000003,11.2,23.4,0.479,0.47200000000000003,7.4,9.0,0.818,3.3,4.6,7.9,2.6,1.8,0.6,3.2,2.2,30.3
1990,Dominique Wilkins,1986-87,27.0,ATL,NBA,SF,79.0,79.0,37.6,10.5,22.6,0.46299999999999997,0.4,1.3,0.292,10.1,21.3,0.474,0.47200000000000003,7.7,9.4,0.818,2.7,3.6,6.3,3.3,1.5,0.6,2.7,1.9,29.0
1991,Dominique Wilkins,1987-88,28.0,ATL,NBA,SF,78.0,76.0,37.8,11.7,25.1,0.46399999999999997,0.5,1.7,0.295,11.2,23.4,0.47600000000000003,0.474,6.9,8.4,0.826,2.7,3.7,6.4,2.9,1.3,0.6,2.8,2.1,30.7
1992,Dominique Wilkins,1988-89,29.0,ATL,NBA,SF,80.0,80.0,37.5,10.2,22.0,0.46399999999999997,0.4,1.3,0.276,9.8,20.6,0.475,0.47200000000000003,5.5,6.6,0.8440000000000001,3.2,3.7,6.9,2.6,1.5,0.7,2.3,1.7,26.2
1993,Dominique Wilkins,1989-90,30.0,ATL,NBA,SF,80.0,79.0,36.1,10.1,20.9,0.484,0.7,2.3,0.322,9.4,18.6,0.504,0.502,5.7,7.1,0.807,2.7,3.8,6.5,2.5,1.6,0.6,2.2,1.8,26.7
1994,Dominique Wilkins,1990-91,31.0,ATL,NBA,SF,81.0,81.0,38.0,9.5,20.2,0.47,1.0,3.1,0.341,8.5,17.2,0.49200000000000005,0.495,5.9,7.1,0.8290000000000001,3.2,5.8,9.0,3.3,1.5,0.8,2.5,1.9,25.9
1995,Dominique Wilkins,1991-92,32.0,ATL,NBA,SF,42.0,42.0,38.1,10.1,21.8,0.46399999999999997,0.9,3.0,0.289,9.2,18.7,0.49200000000000005,0.484,7.0,8.4,0.835,2.5,4.6,7.0,3.8,1.2,0.6,2.9,1.8,28.1
1996,Dominique Wilkins,1992-93,33.0,ATL,NBA,SF,71.0,70.0,37.3,10.4,22.3,0.46799999999999997,1.7,4.5,0.38,8.7,17.9,0.49,0.506,7.3,8.8,0.828,2.6,4.2,6.8,3.2,1.0,0.4,2.6,1.6,29.9
1997,Dominique Wilkins,1993-94,34.0,TOT,NBA,SF,74.0,74.0,35.6,9.4,21.5,0.44,1.1,4.0,0.28800000000000003,8.3,17.5,0.474,0.466,6.0,7.1,0.847,2.5,4.0,6.5,2.3,1.2,0.4,2.3,1.7,26.0
1998,Dominique Wilkins,1993-94,34.0,ATL,NBA,SF,49.0,49.0,34.4,8.8,20.3,0.43200000000000005,1.2,4.0,0.308,7.5,16.3,0.462,0.462,5.6,6.6,0.8540000000000001,2.4,3.8,6.2,2.3,1.3,0.4,2.4,1.8,24.4
1999,Dominique Wilkins,1993-94,34.0,LAC,NBA,SF,25.0,25.0,37.9,10.7,23.7,0.45299999999999996,1.0,3.9,0.247,9.8,19.8,0.493,0.473,6.7,8.0,0.835,2.5,4.5,7.0,2.2,1.2,0.3,2.1,1.6,29.1
2000,Dominique Wilkins,1994-95,35.0,BOS,NBA,SF,77.0,64.0,31.5,6.4,15.2,0.424,1.5,3.8,0.38799999999999996,5.0,11.4,0.436,0.47200000000000003,3.5,4.4,0.782,2.0,3.2,5.2,2.2,0.8,0.2,2.2,1.7,17.8
2001,Dominique Wilkins,1995-96,36.0,Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),Did Not Play (other pro league—Greece),,,,,,,,,,,,,,,,,,,,,,,,,
2002,Dominique Wilkins,1996-97,37.0,SAS,NBA,SF,63.0,26.0,30.9,6.3,15.1,0.41700000000000004,1.1,3.8,0.293,5.2,11.3,0.45799999999999996,0.45299999999999996,4.5,5.6,0.8029999999999999,2.7,3.7,6.4,1.9,0.6,0.5,2.1,1.6,18.2
2003,Dominique Wilkins,1997-98,38.0,Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),Did Not Play (other pro league—Italy),,,,,,,,,,,,,,,,,,,,,,,,,
2004,Dominique Wilkins,1998-99,39.0,ORL,NBA,SF,27.0,2.0,9.3,1.9,4.9,0.379,0.2,0.7,0.263,1.7,4.2,0.39799999999999996,0.39799999999999996,1.1,1.6,0.69,1.1,1.5,2.6,0.6,0.1,0.0,0.9,0.7,5.0
2005,James Worthy,1982-83,21.0,LAL,NBA,SF,77.0,1.0,25.6,5.8,10.0,0.579,0.0,0.1,0.25,5.8,10.0,0.581,0.58,1.8,2.9,0.624,2.0,3.1,5.2,1.7,1.2,0.8,2.3,2.9,13.4
2006,James Worthy,1983-84,22.0,LAL,NBA,PF,82.0,53.0,29.5,6.0,10.9,0.556,0.0,0.1,0.0,6.0,10.8,0.56,0.556,2.4,3.1,0.759,1.9,4.4,6.3,2.5,0.9,0.9,2.2,3.0,14.5
2007,James Worthy,1984-85,23.0,LAL,NBA,SF,80.0,76.0,33.7,7.6,13.3,0.5720000000000001,0.0,0.1,0.0,7.6,13.2,0.5760000000000001,0.5720000000000001,2.4,3.1,0.7759999999999999,2.1,4.3,6.4,2.5,1.1,0.8,2.5,2.5,17.6
2008,James Worthy,1985-86,24.0,LAL,NBA,SF,75.0,73.0,32.7,8.4,14.5,0.579,0.0,0.2,0.0,8.4,14.3,0.586,0.579,3.2,4.2,0.7709999999999999,1.8,3.3,5.2,2.7,1.1,1.0,2.0,2.6,20.0
2009,James Worthy,1986-87,25.0,LAL,NBA,SF,82.0,82.0,34.4,7.9,14.7,0.539,0.0,0.2,0.0,7.9,14.6,0.545,0.539,3.6,4.7,0.7509999999999999,1.9,3.8,5.7,2.8,1.3,1.0,2.0,2.5,19.4
